Lanier3 SHB vs REB refs dataset for hybriddetective
MSA_05
MSA_06
MSA_08
MSA_09
MSA_10
MSA_12
MSA_13
MSA_17
MSA_22
MSA_24
MSA_25
MSA_27
MSA_28
MSA_29
MSA_31
MSA_32
Pop
PopA_01 ,  128132 116118 116116 155155 130130 180180 178178 085089 167167 114114 201201 110110 178178 154168 238238 285287
PopA_02 ,  132132 116116 116116 155155 132132 180180 178178 085109 161167 114114 201201 122122 178178 156158 238238 289289
PopA_03 ,  132132 116120 116116 155155 132132 180180 178178 089091 167167 114114 201201 110122 178178 162176 238238 287287
PopA_04 ,  128132 116116 116116 155155 130132 180180 178178 089091 167167 114114 203203 122122 178178 156164 238238 285287
PopA_05 ,  128132 116118 116116 155155 130130 180180 178178 089089 167167 114114 201201 126126 178178 140158 238238 287289
PopA_06 ,  132138 116116 116116 155155 130132 180180 178178 085091 167167 114114 201201 110126 178178 154158 238238 285287
PopA_07 ,  128132 116116 116116 155155 132134 180180 178178 085089 167167 114114 201203 110110 178178 164164 238238 285287
PopA_08 ,  132132 116118 116116 155155 130132 180180 178178 085089 167167 114114 201203 110122 178178 154156 238238 285285
PopA_09 ,  132132 116118 116116 155155 130132 180180 178178 085089 167167 114114 201203 122124 178178 160164 238238 285289
PopA_10 ,  132132 116116 116116 155155 130132 180180 178178 085089 167167 114114 201201 122124 178178 160164 238238 285285
PopA_11 ,  132132 116118 116116 155155 130132 180180 178178 091093 167167 114114 201203 110122 178178 166176 238238 285285
PopA_12 ,  130132 116118 116116 155155 130132 180180 178178 089093 167167 114114 201203 122122 178178 160176 238238 285285
PopA_13 ,  132132 116116 116116 155155 130132 180180 178178 089095 167167 114114 201201 122126 178178 158160 238238 287287
PopA_14 ,  132132 116118 116116 155155 130132 180180 178178 091099 161167 114114 201203 122126 178180 154180 238238 285287
PopA_15 ,  132132 116116 116116 155155 126126 180180 178178 085093 167167 114114 201203 110110 178178 156160 238238 287287
PopA_16 ,  128132 118118 116116 155155 130130 180180 178178 091101 167167 114114 201203 122126 178178 148162 238238 287287
PopA_17 ,  136136 116116 116116 155155 130130 180180 178178 091093 161167 114114 201201 110124 178178 158164 238238 289289
PopA_18 ,  136136 116116 116116 155155 130130 180180 178178 093093 161161 114114 201201 110124 178178 158164 238238 287289
PopA_19 ,  136136 116116 116116 155155 130130 180180 178178 091091 161167 114114 201201 110124 178178 158158 238238 289289
PopA_20 ,  136136 116116 116116 155155 130130 180180 178178 091093 161161 114114 201201 122122 178178 158158 238238 289289
PopA_21 ,  130132 116118 116116 155155 132132 222222 178180 089089 161167 112114 201201 122126 178178 160160 238238 285285
PopA_22 ,  132132 118118 116116 155155 126130 222222 178178 091095 161167 114114 201201 124124 178178 160164 238238 285285
PopA_23 ,  132132 116116 116116 155155 130130 222222 178178 085093 167167 112114 201201 110122 178178 148160 238238 285285
PopA_24 ,  128128 116116 116116 155155 130132 180180 178178 093093 167167 114114 201201 110110 178178 162174 238238 285285
PopA_25 ,  128132 114116 116116 155155 130130 222222 178178 089089 161167 114114 201201 110120 178178 158158 238238 285287
PopA_26 ,  132132 114114 116116 155155 130130 222222 178178 085089 167167 114114 201201 122122 178178 156162 238238 287287
PopA_27 ,  128132 114116 116116 155155 130132 222222 178178 089089 167167 114114 201201 110124 178178 156158 238238 285287
PopA_28 ,  132132 114116 116116 155155 132132 222222 178178 093103 161167 114114 201201 122126 178178 154164 238238 285287
PopA_29 ,  128132 116116 116116 155155 126132 222222 178178 089093 167167 112114 201203 110122 178178 158170 238238 285287
PopA_30 ,  132136 118118 116116 155155 130132 222222 178178 091095 167167 114114 201203 124126 178178 140160 238238 285287
PopA_31 ,  130136 116118 116116 155155 126132 222222 178178 089089 167169 114114 201201 110122 178178 154172 238238 285285
PopA_32 ,  128132 118118 116116 155155 130132 180180 178178 089093 167167 114114 201203 124126 178178 150160 238238 267287
PopA_33 ,  128128 116118 116116 155155 126130 180180 178178 089093 161167 114114 201201 122122 178178 164176 238238 285287
PopA_34 ,  132132 118118 116116 155155 130130 180180 178178 091093 161167 114114 201203 122126 178178 154166 238238 287287
PopA_35 ,  132132 116116 116116 155155 132134 180180 178178 089093 167167 114114 201201 110122 178178 148164 238238 285291
PopA_36 ,  128132 116118 116116 155155 130132 180180 178178 089101 167167 114114 201201 124124 178178 160182 238238 285287
PopA_37 ,  132132 116116 116116 155155 130132 180180 178178 089103 167167 114114 201201 122124 178178 160160 238238 289291
PopA_38 ,  132132 116118 116116 155155 130130 180180 178178 093099 167167 114114 201203 110126 178178 182190 238238 287287
PopA_39 ,  132132 118118 116116 155155 130130 180180 178178 091097 167167 114114 201203 122126 178178 158164 238238 285287
PopA_40 ,  128132 116118 116116 155155 132134 180180 178178 093093 167167 114114 201201 122128 178178 160164 238238 285287
PopA_41 ,  128132 116116 116116 155155 130130 180180 178178 085091 167167 114114 201203 122122 178178 140154 238238 285285
PopA_42 ,  132132 116118 116116 155155 130130 000000 178178 089093 161161 114114 201201 122126 178178 156178 238238 285287
PopA_43 ,  128132 116116 116116 155155 130132 180180 178178 089093 161167 114114 201201 110122 178178 150158 238238 285285
PopA_44 ,  132132 116116 116116 155155 130132 000000 178178 085093 161167 112114 201201 122124 178178 166168 238238 285287
PopA_45 ,  132132 116118 116116 155155 130130 180180 178178 091101 161161 114114 201201 110124 178178 162192 238238 285285
PopA_46 ,  132132 116118 116116 155155 130130 000000 178178 091093 000000 112114 201201 110126 178178 160166 238238 285287
PopA_47 ,  132132 116118 116116 155155 130132 180180 178178 089093 161167 114114 201201 124126 178178 148174 238238 287289
PopA_48 ,  132132 118118 116116 155155 130132 180180 178178 093099 161161 114114 201203 124126 178178 154176 238238 285287
PopA_49 ,  132132 118118 116116 155155 130132 180180 178178 089089 167167 114114 201201 126126 178178 140172 238238 287289
PopA_50 ,  132132 116118 116116 155155 130130 180180 178178 093101 161167 114114 201201 110122 178178 156172 238238 285287
PopA_51 ,  132132 118118 116116 155155 130130 180180 178178 093103 167167 114114 201203 110122 178178 154160 238238 285285
PopA_52 ,  136136 114116 116116 113129 130130 000000 000000 089093 161167 114114 201203 122122 178178 160176 238238 287287
PopA_53 ,  130136 114116 116116 155155 132132 180180 178178 085089 167167 114114 201201 110122 178178 160180 238238 285285
PopA_54 ,  130132 114116 116116 155155 130132 000000 000000 085089 167167 114114 201203 110110 178178 160160 238238 000000
PopA_55 ,  130136 114116 116116 155155 130130 180180 178178 089089 167167 114114 201203 110122 178178 174180 238238 285287
Pop
PopB_01 ,  140142 112112 118118 191191 132132 182182 202202 091101 169173 114114 193213 110110 182182 126126 238238 253277
PopB_02 ,  140140 112112 118118 189191 130130 182182 196202 093101 151197 114114 213213 110110 182182 172172 238238 291301
PopB_03 ,  136138 112114 118118 189192 116130 182182 196196 099101 151155 114114 213213 110110 182186 126182 238238 257291
PopB_04 ,  138140 112112 118118 191191 116130 182182 196196 099105 151155 114114 213213 110110 182182 182182 238238 301309
PopB_05 ,  132138 112112 118118 191193 130132 182182 196196 105115 151151 114114 213213 110110 182184 162196 238238 303309
PopB_06 ,  134140 120126 000000 193194 132134 000000 200200 091097 169173 114114 193213 110110 182182 126160 238238 271291
PopB_07 ,  134142 112120 000000 193196 132132 000000 200202 093099 155155 114114 193213 110110 182184 126126 238238 253283
PopB_08 ,  142142 120120 000000 186193 130132 000000 202202 093101 155173 114114 000000 110110 182182 126126 238238 291297
PopB_09 ,  142154 110120 000000 191194 130136 000000 200200 091103 157157 114114 193213 110110 182184 126180 238238 271291
PopB_10 ,  138140 104120 000000 186191 130132 000000 202202 097097 155157 114114 213213 110110 182182 180182 238238 271291
PopB_11 ,  144152 110114 000000 186191 130132 000000 202202 103107 157173 114114 193213 110110 182184 126126 238238 271297
PopB_12 ,  140142 120120 000000 191194 132132 000000 202202 093101 155173 114114 213213 110110 182182 126126 238238 271279
PopB_13 ,  140156 110130 000000 193196 132132 000000 202202 093103 155155 114114 193193 110110 182184 126210 238238 271291
PopB_14 ,  134144 104120 000000 191193 130134 000000 200202 093099 155157 114114 213213 110110 182182 126162 238238 271279
PopB_15 ,  140140 120140 000000 191194 132134 000000 200202 091091 155169 114114 193193 110110 182186 126126 238238 253271
