Lanier1 SHB vs ALB refs dataset for hybriddetective
MSA_05
MSA_06
MSA_08
MSA_09
MSA_10
MSA_12
MSA_13
MSA_17
MSA_22
MSA_24
MSA_25
MSA_27
MSA_28
MSA_29
MSA_31
MSA_32
Pop
PopA_01 ,  128132 116118 116116 155155 130130 180180 178178 085089 167167 114114 201201 110110 178178 154168 238238 285287
PopA_02 ,  132132 116116 116116 155155 132132 180180 178178 085109 161167 114114 201201 122122 178178 156158 238238 289289
PopA_03 ,  132132 116120 116116 155155 132132 180180 178178 089091 167167 114114 201201 110122 178178 162176 238238 287287
PopA_04 ,  128132 116116 116116 155155 130132 180180 178178 089091 167167 114114 203203 122122 178178 156164 238238 285287
PopA_05 ,  128132 116118 116116 155155 130130 180180 178178 089089 167167 114114 201201 126126 178178 140158 238238 287289
PopA_06 ,  132138 116116 116116 155155 130132 180180 178178 085091 167167 114114 201201 110126 178178 154158 238238 285287
PopA_07 ,  128132 116116 116116 155155 132134 180180 178178 085089 167167 114114 201203 110110 178178 164164 238238 285287
PopA_08 ,  132132 116118 116116 155155 130132 180180 178178 085089 167167 114114 201203 110122 178178 154156 238238 285285
PopA_09 ,  132132 116118 116116 155155 130132 180180 178178 085089 167167 114114 201203 122124 178178 160164 238238 285289
PopA_10 ,  132132 116116 116116 155155 130132 180180 178178 085089 167167 114114 201201 122124 178178 160164 238238 285285
PopA_11 ,  132132 116118 116116 155155 130132 180180 178178 091093 167167 114114 201203 110122 178178 166176 238238 285285
PopA_12 ,  130132 116118 116116 155155 130132 180180 178178 089093 167167 114114 201203 122122 178178 160176 238238 285285
PopA_13 ,  132132 116116 116116 155155 130132 180180 178178 089095 167167 114114 201201 122126 178178 158160 238238 287287
PopA_14 ,  132132 116118 116116 155155 130132 180180 178178 091099 161167 114114 201203 122126 178180 154180 238238 285287
PopA_15 ,  132132 116116 116116 155155 126126 180180 178178 085093 167167 114114 201203 110110 178178 156160 238238 287287
PopA_16 ,  128132 118118 116116 155155 130130 180180 178178 091101 167167 114114 201203 122126 178178 148162 238238 287287
PopA_17 ,  136136 116116 116116 155155 130130 180180 178178 091093 161167 114114 201201 110124 178178 158164 238238 289289
PopA_18 ,  136136 116116 116116 155155 130130 180180 178178 093093 161161 114114 201201 110124 178178 158164 238238 287289
PopA_19 ,  136136 116116 116116 155155 130130 180180 178178 091091 161167 114114 201201 110124 178178 158158 238238 289289
PopA_20 ,  136136 116116 116116 155155 130130 180180 178178 091093 161161 114114 201201 122122 178178 158158 238238 289289
PopA_21 ,  130132 116118 116116 155155 132132 222222 178180 089089 161167 112114 201201 122126 178178 160160 238238 285285
PopA_22 ,  132132 118118 116116 155155 126130 222222 178178 091095 161167 114114 201201 124124 178178 160164 238238 285285
PopA_23 ,  132132 116116 116116 155155 130130 222222 178178 085093 167167 112114 201201 110122 178178 148160 238238 285285
PopA_24 ,  128128 116116 116116 155155 130132 180180 178178 093093 167167 114114 201201 110110 178178 162174 238238 285285
PopA_25 ,  128132 114116 116116 155155 130130 222222 178178 089089 161167 114114 201201 110120 178178 158158 238238 285287
PopA_26 ,  132132 114114 116116 155155 130130 222222 178178 085089 167167 114114 201201 122122 178178 156162 238238 287287
PopA_27 ,  128132 114116 116116 155155 130132 222222 178178 089089 167167 114114 201201 110124 178178 156158 238238 285287
PopA_28 ,  132132 114116 116116 155155 132132 222222 178178 093103 161167 114114 201201 122126 178178 154164 238238 285287
PopA_29 ,  128132 116116 116116 155155 126132 222222 178178 089093 167167 112114 201203 110122 178178 158170 238238 285287
PopA_30 ,  132136 118118 116116 155155 130132 222222 178178 091095 167167 114114 201203 124126 178178 140160 238238 285287
PopA_31 ,  130136 116118 116116 155155 126132 222222 178178 089089 167169 114114 201201 110122 178178 154172 238238 285285
PopA_32 ,  128132 118118 116116 155155 130132 180180 178178 089093 167167 114114 201203 124126 178178 150160 238238 267287
PopA_33 ,  128128 116118 116116 155155 126130 180180 178178 089093 161167 114114 201201 122122 178178 164176 238238 285287
PopA_34 ,  132132 118118 116116 155155 130130 180180 178178 091093 161167 114114 201203 122126 178178 154166 238238 287287
PopA_35 ,  132132 116116 116116 155155 132134 180180 178178 089093 167167 114114 201201 110122 178178 148164 238238 285291
PopA_36 ,  128132 116118 116116 155155 130132 180180 178178 089101 167167 114114 201201 124124 178178 160182 238238 285287
PopA_37 ,  132132 116116 116116 155155 130132 180180 178178 089103 167167 114114 201201 122124 178178 160160 238238 289291
PopA_38 ,  132132 116118 116116 155155 130130 180180 178178 093099 167167 114114 201203 110126 178178 182190 238238 287287
PopA_39 ,  132132 118118 116116 155155 130130 180180 178178 091097 167167 114114 201203 122126 178178 158164 238238 285287
PopA_40 ,  128132 116118 116116 155155 132134 180180 178178 093093 167167 114114 201201 122128 178178 160164 238238 285287
PopA_41 ,  128132 116116 116116 155155 130130 180180 178178 085091 167167 114114 201203 122122 178178 140154 238238 285285
PopA_42 ,  132132 116118 116116 155155 130130 000000 178178 089093 161161 114114 201201 122126 178178 156178 238238 285287
PopA_43 ,  128132 116116 116116 155155 130132 180180 178178 089093 161167 114114 201201 110122 178178 150158 238238 285285
PopA_44 ,  132132 116116 116116 155155 130132 000000 178178 085093 161167 112114 201201 122124 178178 166168 238238 285287
PopA_45 ,  132132 116118 116116 155155 130130 180180 178178 091101 161161 114114 201201 110124 178178 162192 238238 285285
PopA_46 ,  132132 116118 116116 155155 130130 000000 178178 091093 000000 112114 201201 110126 178178 160166 238238 285287
PopA_47 ,  132132 116118 116116 155155 130132 180180 178178 089093 161167 114114 201201 124126 178178 148174 238238 287289
PopA_48 ,  132132 118118 116116 155155 130132 180180 178178 093099 161161 114114 201203 124126 178178 154176 238238 285287
PopA_49 ,  132132 118118 116116 155155 130132 180180 178178 089089 167167 114114 201201 126126 178178 140172 238238 287289
PopA_50 ,  132132 116118 116116 155155 130130 180180 178178 093101 161167 114114 201201 110122 178178 156172 238238 285287
PopA_51 ,  132132 118118 116116 155155 130130 180180 178178 093103 167167 114114 201203 110122 178178 154160 238238 285285
PopA_52 ,  136136 114116 116116 113129 130130 000000 000000 089093 161167 114114 201203 122122 178178 160176 238238 287287
PopA_53 ,  130136 114116 116116 155155 132132 180180 178178 085089 167167 114114 201201 110122 178178 160180 238238 285285
PopA_54 ,  130132 114116 116116 155155 130132 000000 000000 085089 167167 114114 201203 110110 178178 160160 238238 000000
PopA_55 ,  130136 114116 116116 155155 130130 180180 178178 089089 167167 114114 201203 110122 178178 174180 238238 285287
Pop
PopB_01 ,  130136 104104 118118 155155 130132 180180 196196 093093 151151 114114 195201 086086 178178 126126 238238 273285
PopB_02 ,  136136 106108 118118 155155 130134 180180 196204 091099 151159 114114 201203 086112 178180 112128 238238 269287
PopB_03 ,  130136 104104 118120 155155 130130 180180 196196 087095 159159 114114 199201 086112 180180 126132 238238 269289
PopB_04 ,  134136 104108 118118 155155 126130 180180 196196 091091 151159 114114 199201 086126 178178 126128 238238 269273
PopB_05 ,  130130 104108 118118 155155 132134 180180 196196 093093 151159 114114 199199 086110 178178 112128 238238 285289
PopB_06 ,  132136 104108 118118 155155 126130 180180 196196 091095 151151 114114 201201 086118 178178 112126 238238 271281
PopB_07 ,  130136 104104 118118 155155 130132 180180 196196 093095 151151 114114 201201 086118 178180 126128 238238 285285
PopB_08 ,  130136 108108 118118 155155 126132 180180 196196 093099 151151 114114 199201 086086 178178 112128 238238 281299
PopB_09 ,  136136 104106 118118 155157 130130 180180 196196 089099 151159 114114 201201 086086 178178 126128 238238 271285
PopB_10 ,  130132 106106 118118 155155 126132 180180 196196 087099 159159 114114 199199 086108 178178 126126 238238 285297
PopB_11 ,  136136 000000 118118 155155 130134 180180 196198 085091 151151 112112 201201 086086 178178 126132 238238 287287
PopB_12 ,  130136 104106 118118 155155 126130 180180 196198 091095 151151 114114 201201 086110 178180 126126 238238 269269
PopB_13 ,  130136 104108 118118 155155 132132 180180 196196 095099 151151 114114 199201 086086 178178 128132 238238 269279
PopB_14 ,  130136 104104 118118 155155 126138 180180 198200 095099 159159 114114 201201 086086 178178 126128 238238 289301
PopB_15 ,  130130 104104 118118 155155 130132 180180 196198 093099 151151 114114 195199 108118 178178 112130 238238 269295
PopB_16 ,  130140 104106 000000 155155 130134 180180 196198 091091 151151 114114 201201 086086 178178 112134 238238 285287
PopB_17 ,  130136 104108 118118 155155 130130 180180 194196 091097 151151 114114 201201 086108 178180 112126 238238 285287
PopB_18 ,  130130 104108 118118 155155 126132 180180 196196 095099 151151 114114 199201 086116 178178 112126 238238 283285
PopB_19 ,  136138 104108 118118 155155 130130 180180 196196 097099 151151 114114 199199 086108 178178 126130 238238 281281
PopB_20 ,  136138 106106 118118 155155 130132 180180 196196 087095 151159 114114 199201 086086 178180 112126 238238 271285
PopB_21 ,  132136 108108 118118 155155 126130 180180 196198 091103 151159 114114 201201 086086 178178 130132 238238 285291
PopB_22 ,  130130 104104 118118 155155 130130 180182 196196 087091 159167 114114 201203 086086 178178 130130 238238 269269
PopB_23 ,  130130 104104 000000 155155 130130 182182 196196 087087 151159 114114 199201 086086 178178 112126 238238 261269
PopB_24 ,  130136 104104 000000 155155 130130 180180 196196 091095 151159 114114 201201 086086 178178 126130 238238 269269
PopB_25 ,  130136 104104 118118 155155 130144 180180 196196 087093 151159 114114 201201 086086 178180 130130 238238 267269
PopB_26 ,  130130 104106 000000 155155 130130 180180 196196 087095 151159 114114 201201 086086 178178 128130 238238 267269
PopB_27 ,  130130 104104 000000 155155 130130 180180 196196 087091 151151 114114 201201 086086 178180 126126 238238 269269
PopB_28 ,  130130 104106 118118 155155 130132 182182 196196 087091 151151 114114 201201 086086 178178 128128 238238 269269
PopB_29 ,  130136 104104 000000 155155 130130 180182 196196 087087 151151 114114 201201 086086 178178 112130 238238 269269
PopB_30 ,  130136 104104 000000 155155 130144 182182 196196 087109 151159 114114 201201 086086 178178 126130 238238 269269
PopB_31 ,  130130 104108 000000 155155 130144 180180 196196 087087 151159 114114 201201 086118 178180 130136 238238 269269
PopB_32 ,  130136 104104 000000 155155 130130 180180 196196 091095 159167 114114 201201 086086 178178 130130 238238 261291
PopB_33 ,  130130 104106 000000 155155 130130 180180 196196 087087 151151 114114 199201 086086 178180 112126 238238 269269
PopB_34 ,  130130 104104 000000 155155 130130 180180 196196 087087 151159 114114 201201 086086 178180 126128 238238 261269
PopB_35 ,  130130 104104 000000 155155 130130 180180 196196 087091 151159 114114 199201 086086 178178 124128 238238 269269
PopB_36 ,  130130 104104 000000 155155 130130 180180 196196 091095 159173 114114 199201 086086 178180 128128 238238 261269
PopB_37 ,  130130 104106 000000 155155 130132 180180 196196 087091 151159 114114 199201 086086 178178 126126 238238 269269
PopB_38 ,  130130 104106 000000 155155 130132 180180 196196 087095 151151 114114 201201 086086 178178 126128 238238 269269
PopB_39 ,  132136 104104 000000 155155 144144 180180 196196 087091 151151 114114 199201 086086 178178 128130 238238 261269
PopB_40 ,  130130 102102 000000 155155 130130 180180 196196 087087 151159 114114 201201 086086 178178 126130 238238 261269
PopB_41 ,  130136 104104 118118 155155 130130 180180 196196 091091 159159 114114 201201 086086 178178 112130 238238 261269
PopB_42 ,  130130 104104 118118 155155 130130 180180 000000 087093 159167 114114 201201 086086 178178 126128 236238 269269
PopB_43 ,  130136 104104 118118 155155 130132 180180 196196 087091 151151 114114 201201 086086 178180 130130 238238 271271
PopB_44 ,  130130 104108 118118 155155 130130 180180 196196 087091 151151 114114 201201 086086 178180 130130 238238 000000
PopB_45 ,  130130 104106 000000 155155 130132 180180 196196 087087 151151 114114 201201 086086 178180 126130 238238 267269
PopB_46 ,  130130 104108 000000 155155 130130 180180 196204 087091 151159 114114 201201 086086 178178 124130 238238 267271
PopB_47 ,  130130 104104 000000 155155 130132 180180 196196 087091 151151 114114 201201 086086 178180 128130 238238 261291
PopB_48 ,  130130 104104 000000 155155 130130 180180 196196 091091 151159 114114 201201 086086 178178 126130 238238 269269
PopB_49 ,  130130 104104 118118 155155 130130 180180 196196 087091 151159 114114 201201 086086 178180 126128 238238 269271
PopB_50 ,  130130 104104 118118 155155 130144 180180 196196 087093 151159 114114 199201 086086 178178 130130 238238 269269
PopB_51 ,  130130 104104 000000 155155 130130 180180 196196 087091 151167 114114 201201 086086 178180 124128 238238 269271
PopB_52 ,  130130 104104 000000 155155 130130 180180 196196 091095 159159 114114 201201 086086 180180 126130 238238 269291
PopB_53 ,  130130 104104 000000 155155 130132 180180 196196 095095 159159 114114 201201 086086 178178 126128 238238 261269
PopB_54 ,  130136 104104 118118 155155 130130 180180 196196 091091 151155 114114 201201 086086 178180 128130 238238 269269
PopB_55 ,  130130 104104 118118 155155 130130 180180 196196 091095 151159 114114 201201 086086 178178 130136 238238 269269
PopB_56 ,  130130 104104 118118 155155 130144 180180 196196 087087 151167 114114 201201 086086 178178 128136 238238 261291
PopB_57 ,  130130 104104 000000 155155 130130 180180 196196 095095 151173 114114 199201 086086 178178 128130 238238 269291
PopB_58 ,  130130 104104 000000 155155 130130 180180 196196 087091 151151 114114 201201 086086 178178 128130 238238 269269
PopB_59 ,  130130 104104 000000 155155 130144 180180 196196 091091 151151 114114 201201 086086 178178 130138 238238 261269
PopB_60 ,  130130 104104 000000 155155 130130 180180 196196 087091 151159 114114 201201 086086 178180 128136 238238 261269
PopB_61 ,  130130 104104 000000 155155 130132 180180 196196 087091 151159 114114 201201 086086 178180 130130 238238 261269
PopB_62 ,  130130 104104 000000 155155 130130 180180 196196 087091 151155 114114 201201 086118 178178 124130 238238 261269
PopB_63 ,  130130 104106 000000 155155 130132 180180 196196 087091 151159 114114 201201 086086 178180 130130 238238 267269
